open,high,low,close,volume
2557.175,2577.525,2554.315,2573.04,132330.0
2573.075,2576.985,2563.995,2564.72,78665.0
2566.485,2571.76,2563.155,2565.09,35235.0
2565.04,2571.21,2559.81,2560.0,45790.0
2559.975,2569.055,2554.395,2564.05,77544.0
2564.03,2575.87,2561.23,2565.41,114509.0
2565.395,2576.045,2560.175,2563.02,159126.0
2563.06,2568.125,2559.525,2563.22,58084.0
2567.13,2597.28,2567.13,2587.13,58308.0
2587.07,2595.225,2585.085,2585.56,57851.0
2585.51,2597.35,2580.5,2595.765,87738.0
2595.835,2605.225,2589.59,2604.06,86020.0
2604.055,2615.145,2602.83,2610.46,106509.0
2610.47,2612.69,2607.785,2612.04,36504.0
2610.755,2617.905,2610.465,2615.77,31451.0
2615.735,2625.645,2615.725,2622.62,62509.0
2622.64,2634.535,2617.755,2630.32,102049.0
2630.3,2639.53,2628.83,2635.33,95645.0
2635.245,2636.985,2621.0,2628.1,129175.0
2628.095,2634.705,2626.295,2632.2,43649.0
2632.535,2641.58,2632.075,2639.655,37950.0
2639.64,2641.94,2635.015,2636.95,47717.0
2636.855,2637.14,2618.89,2621.92,86376.0
2621.925,2640.575,2620.985,2636.145,77136.0
2636.15,2655.485,2634.175,2651.88,115173.0
2651.89,2653.23,2645.5,2650.46,48199.0
2649.925,2660.53,2648.975,2653.495,36886.0
2653.485,2658.985,2650.45,2656.99,48337.0
2656.985,2671.695,2656.615,2668.905,67448.0
2668.91,2673.595,2660.51,2665.52,71589.0
2665.54,2672.89,2661.355,2671.905,122379.0
2671.92,2673.565,2667.84,2669.645,45580.0
2669.5,2679.45,2668.2,2677.855,41568.0
2677.85,2692.475,2677.34,2686.71,70926.0
2686.715,2707.485,2685.94,2703.385,111868.0
2703.395,2710.185,2689.375,2692.98,108900.0
2692.945,2707.325,2684.495,2706.86,127278.0
2706.875,2716.4,2705.115,2716.335,37655.0
2711.165,2721.42,2694.96,2701.32,66026.0
2701.325,2704.51,2658.21,2664.795,108674.0
2664.81,2675.25,2661.75,2673.945,109228.0
2673.94,2688.83,2668.855,2678.33,85682.0
2678.385,2678.77,2624.44,2627.925,143371.0
2627.94,2628.83,2615.67,2625.62,44852.0
2627.485,2632.225,2605.31,2628.25,63718.0
2628.255,2631.565,2617.905,2624.455,68224.0
